gene_id	gene_name	omims	omim_id
ENSG00000274146	KIR3DL1	KIR3DL1 (HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, SUSCEPTIBILITY TO;;HIV-1, SUSCEPTIBILITY TO HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, RESISTANCE TO, INCLUDED;;HIV-1, RESISTANCE TO, INCLUDED;;ACQUIRED IMMUNODEFICIENCY SYNDROME, PROGRESSION TO, INCLUDED;;AIDS, PROGRE /.../TO, INCLUDED)	609423
ENSG00000281429	FAM20C	FAM20C (RAINE SYNDROME; RNS;;OSTEOMALACIA, SCLEROSING, WITH CEREBRAL CALCIFICATION; CSOCC;;OSTEOSCLEROTIC BONE DYSPLASIA, LETHAL)	259775
ENSG00000277953	PRPF31	PRPF31 (RETINITIS PIGMENTOSA 11; RP11)	600138
ENSG00000276536	HRAS	HRAS (BLADDER CANCER)	109800
ENSG00000276536	HRAS	HRAS (MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS;;PIGMENTED MOLES NEVUS SPILUS, INCLUDED;;SPITZ NEVUS, INCLUDED)	137550
ENSG00000276536	HRAS	HRAS (NEVUS, EPIDERMAL;;NEVUS, KERATINOCYTIC, NONEPIDERMOLYTIC  NEVUS SEBACEOUS, INCLUDED;;NEVUS, WOOLLY HAIR, INCLUDED)	162900
ENSG00000276536	HRAS	HRAS (SCHIMMELPENNING-FEUERSTEIN-MIMS SYNDROME; SFM;;SFM SYNDROME;;LINEAR SEBACEOUS NEVUS SYNDROME;;SEBACEOUS NEVUS SYNDROME, LINEAR;;JADASSOHN NEVUS PHAKOMATOSIS; JNP;;NEVUS SEBACEUS OF JADASSOHN;;ORGANOID NEVUS PHAKOMATOSIS;;EPIDERMAL NEVUS SYNDROME, FORMERLY)	163200
ENSG00000276536	HRAS	HRAS (THYROID CANCER, NONMEDULLARY, 2; NMTC2)	188470
ENSG00000276536	HRAS	HRAS (COSTELLO SYNDROME; CSTLO;;FACIOCUTANEOSKELETAL SYNDROME;;FCS SYNDROME MYOPATHY, CONGENITAL, WITH EXCESS OF MUSCLE SPINDLES, INCLUDED; CMEMS, INCLUDED)	218040
ENSG00000227858	ZFP57	ZFP57 (DIABETES MELLITUS, TRANSIENT NEONATAL, 1; TNDM1;;6q24-RELATED DIABETES MELLITUS;;TNDM;;DMTN)	601410
ENSG00000273896	TSEN34	TSEN34 (PONTOCEREBELLAR HYPOPLASIA, TYPE 2C; PCH2C)	612390
ENSG00000274174	NLRP7	NLRP7 (HYDATIDIFORM MOLE, RECURRENT, 1; HYDM1;;HYDATIDIFORM MOLE; HYDM;;HYDATIDIFORM MOLE, COMPLETE; CHM;;GESTATIONAL TROPHOBLASTIC DISEASE)	231090
ENSG00000274726	ARHGEF10	ARHGEF10 (SLOWED NERVE CONDUCTION VELOCITY, AUTOSOMAL DOMINANT; SNCV)	608236
ENSG00000281742	MCCC2	MCCC2 (3-@METHYLCROTONYL-CoA CARBOXYLASE 2 DEFICIENCY; MCC2D;;MCC2 DEFICIENCY;;3-@METHYLCROTONYLGLYCINURIA II;;METHYLCROTONYLGLYCINURIA, TYPE II)	210210
ENSG00000276051	HLA-G	HLA-G (ASTHMA, SUSCEPTIBILITY TO;;ASTHMA, BRONCHIAL;;ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO ASTHMA, PROTECTION AGAINST, INCLUDED;;ASTHMA, DIMINISHED RESPONSE TO ANTILEUKOTRIENE TREATMENT IN, INCLUDED)	600807
ENSG00000274803	BDP1	BDP1 (DEAFNESS, AUTOSOMAL RECESSIVE 112; DFNB112)	618257
ENSG00000227222	DHX16	DHX16 (NEUROMUSCULAR OCULOAUDITORY SYNDROME; NMOAS)	618733
ENSG00000262635	TDO2	TDO2 (HYPERTRYPTOPHANEMIA; HYPTRP;;HYPERTRYPTOPHANEMIA, FAMILIAL)	600627
ENSG00000275349	SMN1	SMN1 (SPINAL MUSCULAR ATROPHY, TYPE I; SMA1;;SMA I;;SMA, INFANTILE ACUTE FORM;;MUSCULAR ATROPHY, INFANTILE;;WERDNIG-HOFFMANN DISEASE)	253300
ENSG00000275349	SMN1	SMN1 (SPINAL MUSCULAR ATROPHY, TYPE III; SMA3;;SMA III;;MUSCULAR ATROPHY, JUVENILE;;KUGELBERG-WELANDER SYNDROME; KWS;;SPINAL MUSCULAR ATROPHY, MILD CHILDHOOD AND ADOLESCENT FORM)	253400
ENSG00000275349	SMN1	SMN1 (SPINAL MUSCULAR ATROPHY, TYPE II; SMA2;;SMA II;;MUSCULAR ATROPHY, SPINAL, INTERMEDIATE TYPE;;MUSCULAR ATROPHY, SPINAL, INFANTILE CHRONIC FORM)	253550
ENSG00000275349	SMN1	SMN1 (SPINAL MUSCULAR ATROPHY, TYPE IV; SMA4;;SPINAL MUSCULAR ATROPHY, ADULT FORM;;SPINAL MUSCULAR ATROPHY, PROXIMAL, ADULT, AUTOSOMAL RECESSIVE)	271150
ENSG00000262771	SSBP1	SSBP1 (OPTIC ATROPHY 13 WITH RETINAL AND FOVEAL ABNORMALITIES; OPA13;;OPTIC ATROPHY WITH NEGATIVE ELECTRORETINOGRAMS, FORMERLY)	165510
ENSG00000262327	AGK	AGK (SENGERS SYNDROME;;MITOCHONDRIAL DNA DEPLETION SYNDROME 10 (CARDIOMYOPATHIC TYPE); MTDPS10;;CARDIOMYOPATHY AND CATARACT)	212350
ENSG00000262327	AGK	AGK (CATARACT 38; CTRCT38;;CATARACT, AUTOSOMAL RECESSIVE CONGENITAL 5; CATC5)	614691
ENSG00000274796	TSEN34	TSEN34 (PONTOCEREBELLAR HYPOPLASIA, TYPE 2C; PCH2C)	612390
ENSG00000275633	GP6	GP6 (BLEEDING DISORDER, PLATELET-TYPE, 11; BDPLT11;;GLYCOPROTEIN VI DEFICIENCY;;GP VI DEFICIENCY)	614201
ENSG00000263042	WEE2	WEE2 (OOCYTE MATURATION DEFECT 5; OOMD5)	617996
ENSG00000273494	PANK4	PANK4 (CATARACT 49; CTRCT49;;CARARACT 49, POSTERIOR)	619593
ENSG00000233095	HLA-G	HLA-G (ASTHMA, SUSCEPTIBILITY TO;;ASTHMA, BRONCHIAL;;ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO ASTHMA, PROTECTION AGAINST, INCLUDED;;ASTHMA, DIMINISHED RESPONSE TO ANTILEUKOTRIENE TREATMENT IN, INCLUDED)	600807
ENSG00000278322	MBOAT7	MBOAT7 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 57; MRT57)	617188
ENSG00000277615	CNOT3	CNOT3 (INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES; IDDSADF)	618672
ENSG00000277800	TBX22	TBX22 (ABRUZZO-ERICKSON SYNDROME; ABERS;;CHARGE-LIKE SYNDROME, X-LINKED)	302905
ENSG00000277800	TBX22	TBX22 (CLEFT PALATE WITH OR WITHOUT ANKYLOGLOSSIA, X-LINKED; CPX)	303400
ENSG00000275117	PRPF31	PRPF31 (RETINITIS PIGMENTOSA 11; RP11)	600138
ENSG00000233636	OR2J3	OR2J3 (C3HEX, ABILITY TO SMELL)	615082
ENSG00000274144	PRPF31	PRPF31 (RETINITIS PIGMENTOSA 11; RP11)	600138
ENSG00000274176	CNOT3	CNOT3 (INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES; IDDSADF)	618672
ENSG00000275483	NLRP7	NLRP7 (HYDATIDIFORM MOLE, RECURRENT, 1; HYDM1;;HYDATIDIFORM MOLE; HYDM;;HYDATIDIFORM MOLE, COMPLETE; CHM;;GESTATIONAL TROPHOBLASTIC DISEASE)	231090
ENSG00000282147	FAM20C	FAM20C (RAINE SYNDROME; RNS;;OSTEOMALACIA, SCLEROSING, WITH CEREBRAL CALCIFICATION; CSOCC;;OSTEOSCLEROTIC BONE DYSPLASIA, LETHAL)	259775
ENSG00000223852	ZFP57	ZFP57 (DIABETES MELLITUS, TRANSIENT NEONATAL, 1; TNDM1;;6q24-RELATED DIABETES MELLITUS;;TNDM;;DMTN)	601410
ENSG00000239836	PSMB9	PSMB9 (PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3; PRAAS3 PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3, DIGENIC, INCLUDED)	617591
ENSG00000278712	TSEN34	TSEN34 (PONTOCEREBELLAR HYPOPLASIA, TYPE 2C; PCH2C)	612390
ENSG00000274941	CNOT3	CNOT3 (INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES; IDDSADF)	618672
ENSG00000277114	CNOT3	CNOT3 (INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES; IDDSADF)	618672
ENSG00000236315	NCR3	NCR3 (MALARIA, MILD, SUSCEPTIBILITY TO;;MALS)	609148
ENSG00000275837	SMARCB1	SMARCB1 (SCHWANNOMATOSIS 1; SWNTS1;;NEURILEMMOMATOSIS, CONGENITAL CUTANEOUS)	162091
ENSG00000275837	SMARCB1	SMARCB1 (RHABDOID TUMOR PREDISPOSITION SYNDROME 1; RTPS1;;BRAIN TUMOR, POSTERIOR FOSSA, OF INFANCY, FAMILIAL MALIGNANT RHABDOID TUMOR, SOMATIC, INCLUDED;;RHABDOID TUMOR, INCLUDED; RDT, INCLUDED;;TERATOID TUMOR, ATYPICAL, INCLUDED;;AT/RT, INCLUDED)	609322
ENSG00000275837	SMARCB1	SMARCB1 (COFFIN-SIRIS SYNDROME 3; CSS3;;MENTAL RETARDATION, AUTOSOMAL DOMINANT 15; MRD15)	614608
ENSG00000274194	MBOAT7	MBOAT7 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 57; MRT57)	617188
ENSG00000278191	CARS1	CARS1 (MICROCEPHALY, DEVELOPMENTAL DELAY, AND BRITTLE HAIR SYNDROME; MDBH)	618891
ENSG00000275931	GP6	GP6 (BLEEDING DISORDER, PLATELET-TYPE, 11; BDPLT11;;GLYCOPROTEIN VI DEFICIENCY;;GP VI DEFICIENCY)	614201
ENSG00000275118	MBOAT7	MBOAT7 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 57; MRT57)	617188
ENSG00000273607	CHCHD10	CHCHD10 (SPINAL MUSCULAR ATROPHY, JOKELA TYPE; SMAJ)	615048
ENSG00000273607	CHCHD10	CHCHD10 (FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 2; FTDALS2)	615911
ENSG00000273607	CHCHD10	CHCHD10 (MYOPATHY, ISOLATED MITOCHONDRIAL, AUTOSOMAL DOMINANT; IMMD)	616209
ENSG00000274078	TSEN34	TSEN34 (PONTOCEREBELLAR HYPOPLASIA, TYPE 2C; PCH2C)	612390
ENSG00000282019	GPI	GPI (HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY)	613470
ENSG00000276802	HERC2	HERC2 (PRADER-WILLI SYNDROME; PWS;;PRADER-LABHART-WILLI SYNDROME PRADER-WILLI SYNDROME CHROMOSOME REGION, INCLUDED; PWCR, INCLUDED;;PRADER-WILLI-LIKE SYNDROME ASSOCIATED WITH CHROMOSOME 6, INCLUDED)	176270
ENSG00000276802	HERC2	HERC2 (SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 1; SHEP1;;SKIN/HAIR/EYE PIGMENTATION 1, BLUE/NONBLUE EYES;;SKIN/HAIR/EYE PIGMENTATION 1, BLUE/BROWN EYES;;SKIN/HAIR/EYE PIGMENTATION 1, BLOND/BROWN HAIR;;EYE COLOR, BROWN/BLUE;;EYE COLOR, BLUE/NONBLUE;;EYE C /.../; EYCL3;;BROWN EYE COLOR 2; BEY2;;HAIR COLOR 3; HCL3)	227220
ENSG00000276802	HERC2	HERC2 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 38; MRT38;;MENTAL RETARDATION, AUTOSOMAL RECESSIVE 38)	615516
ENSG00000278519	MBOAT7	MBOAT7 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 57; MRT57)	617188
ENSG00000275798	BTNL2	BTNL2 (SARCOIDOSIS, SUSCEPTIBILITY TO, 2; SS2)	612387
ENSG00000277179	NLRP7	NLRP7 (HYDATIDIFORM MOLE, RECURRENT, 1; HYDM1;;HYDATIDIFORM MOLE; HYDM;;HYDATIDIFORM MOLE, COMPLETE; CHM;;GESTATIONAL TROPHOBLASTIC DISEASE)	231090
ENSG00000231488	ABHD16A	ABHD16A (SPASTIC PARAPLEGIA 86, AUTOSOMAL RECESSIVE; SPG86)	619735
ENSG00000277361	OCA2	OCA2 (ALBINISM, OCULOCUTANEOUS, TYPE II; OCA2;;OCULOCUTANEOUS ALBINISM, TYPE II;;OCULOCUTANEOUS ALBINISM, TYROSINASE-POSITIVE;;ALBINISM II ALBINISM, BROWN OCULOCUTANEOUS, INCLUDED; BOCA, INCLUDED;;BROWN OCULOCUTANEOUS ALBINISM, INCLUDED)	203200
ENSG00000277361	OCA2	OCA2 (SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 1; SHEP1;;SKIN/HAIR/EYE PIGMENTATION 1, BLUE/NONBLUE EYES;;SKIN/HAIR/EYE PIGMENTATION 1, BLUE/BROWN EYES;;SKIN/HAIR/EYE PIGMENTATION 1, BLOND/BROWN HAIR;;EYE COLOR, BROWN/BLUE;;EYE COLOR, BLUE/NONBLUE;;EYE C /.../; EYCL3;;BROWN EYE COLOR 2; BEY2;;HAIR COLOR 3; HCL3)	227220
ENSG00000278670	GP6	GP6 (BLEEDING DISORDER, PLATELET-TYPE, 11; BDPLT11;;GLYCOPROTEIN VI DEFICIENCY;;GP VI DEFICIENCY)	614201
ENSG00000281988	GRK1	GRK1 (OGUCHI DISEASE 2;;NIGHT BLINDNESS, CONGENITAL STATIONARY, OGUCHI TYPE 2; CSNBO2)	613411
ENSG00000274616	CNOT3	CNOT3 (INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES; IDDSADF)	618672
ENSG00000229341	TNXB	TNXB (EHLERS-DANLOS SYNDROME, CLASSIC-LIKE; EDSCLL;;EHLERS-DANLOS SYNDROME DUE TO TENASCIN-X DEFICIENCY;;EDS DUE TO TNX DEFICIENCY;;TNX DEFICIENCY)	606408
ENSG00000229341	TNXB	TNXB (VESICOURETERAL REFLUX 8; VUR8)	615963
ENSG00000274651	PRPF31	PRPF31 (RETINITIS PIGMENTOSA 11; RP11)	600138
ENSG00000232178	OR2J3	OR2J3 (C3HEX, ABILITY TO SMELL)	615082
ENSG00000282130	NSMCE3	NSMCE3 (LUNG DISEASE, IMMUNODEFICIENCY, AND CHROMOSOME BREAKAGE SYNDROME; LICS)	617241
ENSG00000274566	GP6	GP6 (BLEEDING DISORDER, PLATELET-TYPE, 11; BDPLT11;;GLYCOPROTEIN VI DEFICIENCY;;GP VI DEFICIENCY)	614201
ENSG00000234343	NEU1	NEU1 (NEURAMINIDASE DEFICIENCY;;SIALIDOSIS, TYPE II;;MUCOLIPIDOSIS I;;ML I;;LIPOMUCOPOLYSACCHARIDOSIS;;SIALIDASE DEFICIENCY;;GLYCOPROTEIN NEURAMINIDASE DEFICIENCY;;NEUG DEFICIENCY;;NEURAMINIDASE 1 DEFICIENCY;;NEU DEFICIENCY;;NEU1 DEFICIENCY SIALIDOSIS, TY /.../INCLUDED;;CHERRY RED SPOT--MYOCLONUS SYNDROME, INCLUDED;;MYOCLONUS--CHERRY RED SPOT SYNDROME, INCLUDED)	256550
ENSG00000226858	ZFP57	ZFP57 (DIABETES MELLITUS, TRANSIENT NEONATAL, 1; TNDM1;;6q24-RELATED DIABETES MELLITUS;;TNDM;;DMTN)	601410
ENSG00000282076	KCNQ1	KCNQ1 (BECKWITH-WIEDEMANN SYNDROME; BWS;;EXOMPHALOS-MACROGLOSSIA-GIGANTISM SYNDROME;;EMG SYNDROME;;WIEDEMANN-BECKWITH SYNDROME; WBS BECKWITH-WIEDEMANN SYNDROME CHROMOSOME REGION, INCLUDED; BWCR, INCLUDED)	130650
ENSG00000282076	KCNQ1	KCNQ1 (LONG QT SYNDROME 1; LQT1;;WARD-ROMANO SYNDROME; WRS;;ROMANO-WARD SYNDROME; RWS;;VENTRICULAR FIBRILLATION WITH PROLONGED QT INTERVAL LONG QT SYNDROME 1/2, DIGENIC, INCLUDED; LQT1/2, DIGENIC, INCLUDED;;LONG QT SYNDROME 1, ACQUIRED, SUSCEPTIBILITY TO,  /.../ED)	192500
ENSG00000282076	KCNQ1	KCNQ1 (JERVELL AND LANGE-NIELSEN SYNDROME 1; JLNS1;;DEAFNESS, CONGENITAL, AND FUNCTIONAL HEART DISEASE;;PROLONGED QT INTERVAL IN EKG AND SUDDEN DEATH;;CARDIOAUDITORY SYNDROME OF JERVELL AND LANGE-NIELSEN;;SURDO-CARDIAC SYNDROME)	220400
ENSG00000282076	KCNQ1	KCNQ1 (ATRIAL FIBRILLATION, FAMILIAL, 3; ATFB3)	607554
ENSG00000282076	KCNQ1	KCNQ1 (SHORT QT SYNDROME 2; SQT2)	609621
ENSG00000231543	C2	C2 (COMPLEMENT COMPONENT 2 DEFICIENCY; C2D;;C2 DEFICIENCY)	217000
ENSG00000231543	C2	C2 (MACULAR DEGENERATION, AGE-RELATED, 14; ARMD14 MACULAR DEGENERATION, AGE-RELATED, REDUCED RISK OF, INCLUDED)	615489
ENSG00000277776	NLRP7	NLRP7 (HYDATIDIFORM MOLE, RECURRENT, 1; HYDM1;;HYDATIDIFORM MOLE; HYDM;;HYDATIDIFORM MOLE, COMPLETE; CHM;;GESTATIONAL TROPHOBLASTIC DISEASE)	231090
ENSG00000274965	TRPM1	TRPM1 (NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1C; CSNB1C;;CSNB, COMPLETE, AUTOSOMAL RECESSIVE)	613216
ENSG00000243958	PSMB9	PSMB9 (PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3; PRAAS3 PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3, DIGENIC, INCLUDED)	617591
ENSG00000277733	MBOAT7	MBOAT7 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 57; MRT57)	617188
ENSG00000275165	TSEN34	TSEN34 (PONTOCEREBELLAR HYPOPLASIA, TYPE 2C; PCH2C)	612390
ENSG00000275979	CNOT3	CNOT3 (INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES; IDDSADF)	618672
ENSG00000228691	NEU1	NEU1 (NEURAMINIDASE DEFICIENCY;;SIALIDOSIS, TYPE II;;MUCOLIPIDOSIS I;;ML I;;LIPOMUCOPOLYSACCHARIDOSIS;;SIALIDASE DEFICIENCY;;GLYCOPROTEIN NEURAMINIDASE DEFICIENCY;;NEUG DEFICIENCY;;NEURAMINIDASE 1 DEFICIENCY;;NEU DEFICIENCY;;NEU1 DEFICIENCY SIALIDOSIS, TY /.../INCLUDED;;CHERRY RED SPOT--MYOCLONUS SYNDROME, INCLUDED;;MYOCLONUS--CHERRY RED SPOT SYNDROME, INCLUDED)	256550
ENSG00000184494	NEU1	NEU1 (NEURAMINIDASE DEFICIENCY;;SIALIDOSIS, TYPE II;;MUCOLIPIDOSIS I;;ML I;;LIPOMUCOPOLYSACCHARIDOSIS;;SIALIDASE DEFICIENCY;;GLYCOPROTEIN NEURAMINIDASE DEFICIENCY;;NEUG DEFICIENCY;;NEURAMINIDASE 1 DEFICIENCY;;NEU DEFICIENCY;;NEU1 DEFICIENCY SIALIDOSIS, TY /.../INCLUDED;;CHERRY RED SPOT--MYOCLONUS SYNDROME, INCLUDED;;MYOCLONUS--CHERRY RED SPOT SYNDROME, INCLUDED)	256550
ENSG00000276421	PRPF31	PRPF31 (RETINITIS PIGMENTOSA 11; RP11)	600138
ENSG00000227816	TAP1	TAP1 (BARE LYMPHOCYTE SYNDROME, TYPE I;;BLS, TYPE I;;HLA CLASS I DEFICIENCY)	604571
ENSG00000275990	NCF4	NCF4 (GRANULOMATOUS DISEASE, CHRONIC, AUTOSOMAL RECESSIVE, 3; CGD3;;GRANULOMATOUS DISEASE, CHRONIC, AUTOSOMAL RECESSIVE, CYTOCHROME b-POSITIVE, TYPE III;;CGD, AUTOSOMAL RECESSIVE CYTOCHROME b-POSITIVE, TYPE III;;GRANULOMATOUS DISEASE, CHRONIC, DUE TO NCF4 /.../IENCY)	613960
ENSG00000277641	WNT3	WNT3 (TETRAAMELIA SYNDROME 1; TETAMS1;;TETRAAMELIA SYNDROME, AUTOSOMAL RECESSIVE)	273395
ENSG00000206450	HLA-B	HLA-B (SPONDYLOARTHROPATHY, SUSCEPTIBILITY TO, 1; SPDA1;;ANKYLOSING SPONDYLITIS, SUSCEPTIBILITY TO;;MARIE-STRUMPELL SPONDYLITIS;;BECHTEREW SYNDROME)	106300
ENSG00000206450	HLA-B	HLA-B (MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS I, B; HLA-B;;HLA-B HISTOCOMPATIBILITY TYPE ABACAVIR HYPERSENSITIVITY, SUSCEPTIBILITY TO, INCLUDED;;SYNOVITIS, CHRONIC, SUSCEPTIBILITY TO, INCLUDED;;DRUG-INDUCED LIVER INJURY DUE TO FLUCLOXACILLIN, INCLUDED)	142830
ENSG00000206450	HLA-B	HLA-B (SEVERE CUTANEOUS ADVERSE REACTION, SUSCEPTIBILITY TO TOXIC EPIDERMAL NECROLYSIS, SUSCEPTIBILITY TO, INCLUDED;;STEVENS-JOHNSON SYNDROME, SUSCEPTIBILITY TO, INCLUDED;;HYPERSENSITIVITY SYNDROME, CARBAMAZEPINE-INDUCED, SUSCEPTIBILITY TO, INCLUDED)	608579
ENSG00000276701	MIF	MIF (RHEUMATOID ARTHRITIS, SYSTEMIC JUVENILE;;SYSTEMIC JUVENILE RHEUMATOID ARTHRITIS)	604302
ENSG00000281861	SLC9A3	SLC9A3 (DIARRHEA 8, SECRETORY SODIUM, CONGENITAL; DIAR8;;DIARRHEA, CONGENITAL SODIUM; CSD)	616868
ENSG00000276734	KIF5C	KIF5C (CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2; CDCBM2)	615282
ENSG00000277796	CCL3L1	CCL3L1 (HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, SUSCEPTIBILITY TO;;HIV-1, SUSCEPTIBILITY TO HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, RESISTANCE TO, INCLUDED;;HIV-1, RESISTANCE TO, INCLUDED;;ACQUIRED IMMUNODEFICIENCY SYNDROME, PROGRESSION TO, INCLUDED;;AIDS, PROGRE /.../TO, INCLUDED)	609423
ENSG00000226127	BTNL2	BTNL2 (SARCOIDOSIS, SUSCEPTIBILITY TO, 2; SS2)	612387
ENSG00000274571	NLRP7	NLRP7 (HYDATIDIFORM MOLE, RECURRENT, 1; HYDM1;;HYDATIDIFORM MOLE; HYDM;;HYDATIDIFORM MOLE, COMPLETE; CHM;;GESTATIONAL TROPHOBLASTIC DISEASE)	231090
ENSG00000262418	PTPRC	PTPRC (SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-POSITIVE, NK CELL-POSITIVE;;SCID, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-POSITIVE, NK CELL-POSITIVE)	608971
ENSG00000262418	PTPRC	PTPRC (HEPATITIS C VIRUS, SUSCEPTIBILITY TO;;HCV, SUSCEPTIBILITY TO HEPATITIS C VIRUS, RESISTANCE TO, INCLUDED;;HCV, RESISTANCE TO, INCLUDED;;HEPATITIS C VIRUS INFECTION, RESPONSE TO THERAPY OF, INCLUDED)	609532
ENSG00000231116	VARS1	VARS1 (NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, SEIZURES, AND CORTICAL ATROPHY; NDMSCA)	617802
ENSG00000282307	SERPINF1	SERPINF1 (OSTEOGENESIS IMPERFECTA, TYPE VI; OI6)	613982
ENSG00000273707	CDKN1C	CDKN1C (BECKWITH-WIEDEMANN SYNDROME; BWS;;EXOMPHALOS-MACROGLOSSIA-GIGANTISM SYNDROME;;EMG SYNDROME;;WIEDEMANN-BECKWITH SYNDROME; WBS BECKWITH-WIEDEMANN SYNDROME CHROMOSOME REGION, INCLUDED; BWCR, INCLUDED)	130650
ENSG00000273707	CDKN1C	CDKN1C (INTRAUTERINE GROWTH RETARDATION, METAPHYSEAL DYSPLASIA, ADRENAL HYPOPLASIA CONGENITA, AND GENITAL ANOMALIES; IMAGE;;IMAGE SYNDROME)	614732
ENSG00000275300	MCCC2	MCCC2 (3-@METHYLCROTONYL-CoA CARBOXYLASE 2 DEFICIENCY; MCC2D;;MCC2 DEFICIENCY;;3-@METHYLCROTONYLGLYCINURIA II;;METHYLCROTONYLGLYCINURIA, TYPE II)	210210
ENSG00000276130	SLC22A18	SLC22A18 (BREAST CANCER;;BREAST CANCER, FAMILIAL BREAST CANCER, FAMILIAL MALE, INCLUDED)	114480
ENSG00000276130	SLC22A18	SLC22A18 (LUNG CANCER ALVEOLAR CELL CARCINOMA, INCLUDED;;ADENOCARCINOMA OF LUNG, INCLUDED;;NONSMALL CELL LUNG CANCER, INCLUDED;;LUNG CANCER, PROTECTION AGAINST, INCLUDED)	211980
ENSG00000276130	SLC22A18	SLC22A18 (RHABDOMYOSARCOMA, EMBRYONAL, 1; RMSE1;;RHABDOMYOSARCOMA 1; RMS1;;RHABDOMYOSARCOMA CHROMOSOMAL REGION; RMSCR)	268210
ENSG00000230293	MSH5	MSH5 (PREMATURE OVARIAN FAILURE 13; POF13)	617442
ENSG00000275565	ALOX5	ALOX5 (ASTHMA, SUSCEPTIBILITY TO;;ASTHMA, BRONCHIAL;;ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO ASTHMA, PROTECTION AGAINST, INCLUDED;;ASTHMA, DIMINISHED RESPONSE TO ANTILEUKOTRIENE TREATMENT IN, INCLUDED)	600807
ENSG00000233618	OR2J3	OR2J3 (C3HEX, ABILITY TO SMELL)	615082
ENSG00000230279	LTA	LTA (PSORIATIC ARTHRITIS, SUSCEPTIBILITY TO PSORIATIC ARTHRITIS, SUSCEPTIBILITY TO, 1, INCLUDED; PSORAS1, INCLUDED)	607507
ENSG00000230279	LTA	LTA (MYOCARDIAL INFARCTION, SUSCEPTIBILITY TO MYOCARDIAL INFARCTION, SUSCEPTIBILITY TO, 1, INCLUDED; MCI1, INCLUDED;;MYOCARDIAL INFARCTION, PROTECTION AGAINST, INCLUDED)	608446
ENSG00000230279	LTA	LTA (LEPROSY, SUSCEPTIBILITY TO, 4; LPRS4 LEPROSY, EARLY-ONSET, SUSCEPTIBILITY TO, INCLUDED)	610988
ENSG00000278567	CCL3	CCL3 (HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, SUSCEPTIBILITY TO;;HIV-1, SUSCEPTIBILITY TO HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, RESISTANCE TO, INCLUDED;;HIV-1, RESISTANCE TO, INCLUDED;;ACQUIRED IMMUNODEFICIENCY SYNDROME, PROGRESSION TO, INCLUDED;;AIDS, PROGRE /.../TO, INCLUDED)	609423
